timestamp,open,high,low,close,volume
2002-08-12,8.21652220832173,8.937405231938857,8.139007554961623,8.580839157104492,145200
2002-08-13,8.83663571331164,8.945156070774708,8.371550051115186,8.425809860229492,11000
2002-08-14,8.410305460906779,8.526576665192968,8.061490369579635,8.38705062866211,44700
2002-08-15,8.38705062866211,8.38705062866211,8.38705062866211,8.38705062866211,0
2002-08-16,8.472318193337964,8.54208122251304,8.23202339720541,8.340543746948242,7300
2002-08-19,7.92196693344187,8.247527269010334,7.92196693344187,8.162261009216309,1000
2002-08-20,7.61190977137312,8.286284601900975,7.61190977137312,7.991730690002441,3000
2002-08-21,8.681605904422037,8.681605904422037,7.673919339793955,8.216520309448242,10800
2002-08-22,8.797877505851515,8.797877505851515,7.906462190797138,8.379300117492676,113900
2002-08-23,8.604093927244074,8.604093927244074,8.216522142039107,8.363799095153809,16700
2002-08-26,8.526577180816911,8.59634020330109,8.371548652648926,8.371548652648926,9100
2002-08-27,8.518826147046639,8.782375032413984,8.518826147046639,8.72036361694336,35200
2002-08-28,8.681608340040368,8.797880325829594,8.64285101144396,8.751371383666992,17300
2002-08-29,9.611779321018217,9.611779321018217,8.68160724789298,8.797879219055176,23200
2002-08-30,8.836634787734832,8.96840922969664,8.66610376574198,8.867640495300293,22600
2002-09-02,8.526578607857099,8.673855549456924,7.945220975503206,8.542081832885742,13600
2002-09-03,8.557585572237258,8.557585572237258,8.394805381763945,8.526579856872559,21800
2002-09-04,8.526577793426624,8.673854720959044,8.37154925412029,8.456814765930176,8900
2002-09-05,8.66610440754707,8.945155796302561,8.604092987823629,8.84438705444336,18100
2002-09-06,8.91414898454474,8.991663619234517,8.80562864382592,8.890894889831543,24100
2002-09-09,8.836634942730203,8.99166422251112,8.836634942730203,8.937403678894043,9400
2002-09-10,8.937403678894043,8.937403678894043,8.937403678894043,8.937403678894043,0
2002-09-11,8.689358452906065,9.200953032166668,8.689358452906065,9.069178581237793,32200
2002-09-12,8.836635105797438,9.146692931846543,8.836635105797438,9.123438835144043,12200
2002-09-13,9.301721425781986,9.456749968364806,9.084681466166039,9.309473037719727,146000
2002-09-16,9.441247785140723,9.689293461192227,9.030421210137385,9.332727432250977,14200
2002-09-17,9.410242589424774,9.441248300624094,8.216521599399213,9.278468132019043,17800
2002-09-18,9.49550871521437,9.49550871521437,9.154445870298428,9.286219596862793,28200
2002-09-19,9.30172142200495,9.43349586795544,9.069178238607947,9.270715713500977,14200
2002-09-20,9.301721572875977,9.45675011791036,8.999415355633118,9.301721572875977,24700
2002-09-23,9.262964105327681,9.379236066690597,9.131189659323683,9.309473037719727,9100
2002-09-24,9.301721572875977,9.301721572875977,9.162195512727825,9.301721572875977,27500
2002-09-25,9.301721572875977,9.301721572875977,9.224206930741579,9.301721572875977,17400
2002-09-26,9.069178385707195,9.379236215010375,9.069178385707195,9.301721572875977,1800
2002-09-27,9.146693027841593,9.36373299088973,9.146693027841593,9.301721572875977,11200
2002-09-30,9.301721572875977,9.301721572875977,9.107935706774393,9.301721572875977,26500
2002-10-01,9.162194952289775,9.162194952289775,8.983912321214126,8.991663932800293,6700
2002-10-02,8.991663932800293,8.991663932800293,8.991663932800293,8.991663932800293,0
2002-10-03,8.914150297880726,8.914150297880726,8.689358711242676,8.689358711242676,2500
2002-10-04,8.534331470522375,8.836637010519553,8.526579856872559,8.526579856872559,10300
2002-10-07,8.526579120144424,8.921902511312855,8.526579120144424,8.852139472961426,13400
2002-10-08,8.526578056524057,8.82113265991211,8.526578056524057,8.82113265991211,2700
2002-10-09,8.557583665659005,8.604092597961426,8.557583665659005,8.604092597961426,3200
2002-10-10,9.247460531376106,9.247460531376106,8.534328580264566,8.712611198425293,4400
2002-10-11,8.580837661898945,8.906397966507495,8.580837661898945,8.898646354675293,2500
2002-10-14,8.642849572751599,8.921901700806957,8.642849572751599,8.88314437866211,7200
2002-10-15,8.88314437866211,8.88314437866211,8.88314437866211,8.88314437866211,0
2002-10-16,8.836634836142185,8.836634836142185,8.697109520950471,8.72036361694336,1100
2002-10-17,8.743620345733847,9.053678255683105,8.743620345733847,8.836637496948242,1300
2002-10-18,8.774622770850678,8.836634181728934,8.766871898916644,8.782374382019043,2500
2002-10-21,8.782375993873098,8.836635803541443,8.774624381282058,8.797879219055176,2300
2002-10-22,9.146693341731847,9.146693341731847,8.697110176086426,8.697110176086426,2500
2002-10-23,8.580838646142356,8.929653826257473,8.565336159934171,8.790127754211426,1200
2002-10-24,8.534331321716309,8.681608282322044,8.534331321716309,8.534331321716309,3500
2002-10-25,8.526578755603376,8.573087692260742,8.526578755603376,8.573087692260742,800
2002-10-28,8.542081181047799,8.68160649948626,8.542081181047799,8.604092597961426,5000
2002-10-29,8.666104613103416,8.83663565177059,8.60409319190909,8.689358711242676,10500
2002-10-30,8.759123573886882,8.836637496948242,8.681608911590915,8.836637496948242,2700
2002-10-31,9.255214740878754,9.255214740878754,8.689360238233661,8.813383102416992,6900
2002-11-01,9.131189245179472,9.131189245179472,8.991663932800293,8.991663932800293,2700
2002-11-04,8.991664822915633,9.185450696347138,8.991664822915633,9.061427116394043,200
2002-11-05,9.301720679524946,9.301720679524946,8.80562864382592,8.890894889831543,13000
2002-11-06,8.890894889831543,8.890894889831543,8.890894889831543,8.890894889831543,0
2002-11-07,8.921901047846537,8.991664074754683,8.828883925047135,8.945155143737793,49300
2002-11-08,8.84438705444336,8.852138666717398,8.84438705444336,8.84438705444336,29500
2002-11-11,8.83663464706589,8.914149284362793,8.83663464706589,8.914149284362793,6200
2002-11-12,8.836635442169321,8.84438705444336,8.836635442169321,8.84438705444336,600
2002-11-13,8.914149295407352,8.991663932800293,8.914149295407352,8.991663932800293,4200
2002-11-14,8.96065822568999,8.991663932800293,8.883143588297049,8.991663932800293,3900
2002-11-15,9.007166862487793,9.007166862487793,9.007166862487793,9.007166862487793,500
2002-11-18,8.999416787621827,9.09243392944336,8.991665913562597,9.09243392944336,1500
2002-11-19,9.09243392944336,9.09243392944336,9.09243392944336,9.09243392944336,0
2002-11-20,8.720365146625442,9.286219596862793,8.720365146625442,9.286219596862793,2000
2002-11-21,9.022670086427357,9.131189697066686,8.875392415939118,9.007166862487793,94000
2002-11-22,8.991664377782634,9.14669292100625,8.844386707294394,9.007166862487793,3000
2002-11-25,8.991664524781951,8.999415397644043,8.991664524781951,8.999415397644043,51100
2002-11-26,8.92190060272848,9.138940545098853,8.844385967979033,8.929652214050293,7000
2002-11-27,8.844387060611243,9.092432739677996,8.8366354483318,8.96065902709961,56700
2002-11-28,8.991664377782634,9.045924183102299,8.976161153843071,9.007166862487793,58200
2002-11-29,9.007166862487793,9.007166862487793,9.007166862487793,9.007166862487793,0
2002-12-02,8.991664736982953,9.146693286399673,8.883144382774033,8.96065902709961,27200
2002-12-03,9.053676672703524,9.061427546190245,8.534330448135016,8.828885078430176,141200
