Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-03-22,35.33266744747222,36.231514681312305,35.1353611002509,35.25959014892578,20295118,0.0,0.0
2000-03-23,35.13535751377895,35.880740575445365,34.82112575181827,35.02574157714844,15410156,0.0,0.0
2000-03-24,35.07689752928881,35.442281049267656,34.930742941870314,35.14997482299805,12126509,0.0,0.0
2000-03-27,36.52381558653043,37.95612335205078,35.95381627949286,37.95612335205078,18171553,0.0,0.0
2000-03-28,38.86228270716055,40.98881912231445,38.584589562247444,40.98881912231445,34641175,0.0,0.0
2000-03-29,41.65381176578703,42.092272538780875,39.24227604003737,39.417659759521484,38567012,0.0,0.0
2000-03-30,39.24227976975688,42.56727600097656,37.780739789444894,42.56727600097656,51955959,0.0,0.0
2000-03-31,42.56726686487223,45.965339660644524,41.69765197214246,45.96533966064453,58838226,0.0,0.0
2000-04-03,46.87880312919612,48.851877864513064,46.5645714197535,47.631492614746094,79033918,0.0,0.0
2000-04-04,47.507274355309534,47.64611944746405,43.82419812676677,43.88996887207031,76381081,0.0,0.0
2000-04-05,43.91920175110958,45.70227729591077,40.79151152268826,43.992279052734375,91486941,0.0,0.0
2000-04-06,45.30697317317383,48.34875869750977,44.94255366775695,48.348758697509766,51055268,0.990574,0.0
2000-04-07,48.92141715490999,52.20862579345703,48.92141715490999,52.20862579345703,43614641,0.0,0.0
2000-04-10,55.034731731711986,56.06105143654782,53.43574642108152,53.993534088134766,82246079,0.0,0.0
2000-04-11,53.591929516788674,53.591929516788674,51.50209811485496,52.86309051513672,10664549046,0.0,0.0
2000-04-12,53.09364210994705,53.532436310201064,49.680004119873054,49.68000411987305,46634598,0.0,0.0
2000-04-13,49.24865061250654,49.24865061250654,45.708580017089844,45.708580017089844,993453,0.0,0.0
2000-04-14,45.708580017089844,45.708580017089844,45.708580017089844,45.708580017089844,0,0.0,0.0
2000-04-17,42.0569500555103,44.69713038714069,42.0569500555103,44.15422058105469,72502360,0.0,0.0
2000-04-18,44.62275502400702,45.924253658467656,43.73030070373348,44.39964294433594,37230894,0.0,0.0
2000-04-19,44.474011399392595,47.94714882700423,44.474011399392595,46.88364028930664,58332096,0.0,0.0
2000-04-20,47.15138485782972,50.63196182250977,45.99862950623724,50.631961822509766,69315252,0.0,0.0
2000-04-21,50.63196182250977,50.63196182250977,50.63196182250977,50.631961822509766,0,0.0,0.0
2000-04-24,51.47978518497529,53.48781496344537,48.043836256405456,48.3413200378418,20534218780,0.0,0.0
2000-04-25,47.89509244455067,50.27497167751918,46.11018377002295,49.68000411987305,64696978,0.0,0.0
2000-04-26,45.7680777828927,52.8036003112793,45.7680777828927,52.8036003112793,1057,0.0,0.0
2000-04-27,53.69605198803081,54.55132048341208,50.57245878647139,51.31616973876953,96514971,0.0,0.0
2000-04-28,51.61366115486529,52.65485898221061,50.86995013578717,51.59878921508789,54484980,0.0,0.0
2000-05-01,51.59878921508789,51.59878921508789,51.59878921508789,51.59878921508789,0,0.0,0.0
2000-05-02,52.65485079873319,52.84078002500357,48.34875572514384,48.861915588378906,59064594,0.0,0.0
2000-05-03,48.77268228054981,49.66513675389919,46.712597420585645,49.08504104614258,16492399804,0.0,0.0
2000-05-04,48.49006244616168,51.07818179498332,48.49006244616168,50.14110565185547,40968895,0.0,0.0
2000-05-05,50.408840156331586,50.869942236911754,49.107341573843804,50.12622833251953,14921338758,0.0,0.0
2000-05-08,49.18171591016168,50.2749714173748,47.98433883030326,48.14051818847656,19591659,0.0,0.0
2000-05-09,48.01408633925991,49.00322328763448,47.09188511715138,48.97347640991211,8629439902,0.0,0.0
2000-05-10,49.01066984498352,49.77669482624692,48.066154567369814,48.37851333618164,27815222,0.0,0.0
2000-05-11,48.13307741956199,48.13307741956199,46.630780649434435,47.31499481201172,24019797,0.0,0.0
2000-05-12,47.04726778699764,47.89510044933635,46.48948298278558,47.017520904541016,17528903,0.0,0.0
2000-05-15,46.48204491332565,48.25951783548529,45.5300937041844,47.560428619384766,26341669,0.0,0.0
2000-05-16,47.59760577310542,47.89508953384968,46.85389187005306,47.1513786315918,16068904,0.0,0.0
2000-05-17,47.30011934414582,48.8098580678224,47.0175105196503,47.426551818847656,31479320,0.0,0.0
2000-05-18,47.225751789528395,47.5827353369926,45.626769297350634,46.05812454223633,14817478,0.0,0.0
2000-05-19,46.25892991074504,47.52324287973225,45.7680808644575,46.92827224731445,30630901,0.0,0.0
2000-05-22,45.21772350833139,47.1216285720826,45.21772350833139,46.5564079284668,15821482,0.0,0.0
2000-05-23,46.27380198174914,46.99520506664095,45.88707154478254,46.742340087890625,16536845,0.0,0.0
2000-05-24,46.48204273261467,47.27037855666029,46.19199490119368,46.56385040283203,15410092,0.0,0.0
2000-05-25,46.70515710899801,47.27037782280889,46.333298612337714,46.71259307861328,13373668,0.0,0.0
2000-05-26,46.40766838872798,47.3001227421434,46.333296692477575,47.285247802734375,13266489,0.0,0.0
2000-05-29,47.58273161016205,51.762397271686,47.31499472073259,50.26009750366211,47862067,0.0,0.0
2000-05-30,50.475780051722744,51.44261222336502,50.12623843725247,51.11537551879883,32584971,0.0,0.0
2000-05-31,51.167424549722156,53.160576313548724,50.87737974917109,51.122802734375,38189712,0.0,0.0
2000-06-01,50.869943841267435,51.46491138259215,50.00723640515473,50.42371368408203,20466199,0.0,0.0
2000-06-02,50.72119997607199,51.43516101891258,49.70231319489375,49.836181640625,25681968,0.0,0.0
2000-06-05,50.587336037621114,52.40943676441408,50.12623687921643,50.4385986328125,57871083,0.0,0.0
2000-06-06,50.27497065280284,51.15998900285547,50.05185857343173,50.349342346191406,20604432,0.0,0.0
2000-06-07,50.42371205083583,51.167422953799885,50.01467075412615,50.19316101074219,17125144,0.0,0.0
2000-06-08,50.3493401656321,51.316166136222435,50.3493401656321,50.579891204833984,21983235,0.0,0.0
2000-06-09,50.349342168573614,52.4317375729291,50.29728438402094,50.38652801513672,47024510,0.0,0.0
2000-06-12,51.31616515188333,51.45003659225275,50.423710888579556,50.66913986206055,24038027,0.0,0.0
2000-06-13,50.71377066235269,51.613661053689086,50.30472630178711,50.50552749633789,33658050,0.0,0.0
2000-06-14,50.72120235384658,51.29386200969806,49.99236333745282,50.20060348510742,22642190,0.0,0.0
2000-06-15,50.12622524888319,50.27496561997592,48.638800532395756,49.21146011352539,23765003,0.0,0.0
2000-06-16,49.08503632842968,49.88824407692732,48.98091775017095,49.270965576171875,23741188,0.0,0.0
2000-06-19,49.08503859138283,50.10392551455279,49.08503859138283,49.419708251953125,4639387062,0.0,0.0
2000-06-20,49.3825207985886,49.81387605908384,48.94372956840003,49.18915557861328,4899852740,0.0,0.0
2000-06-21,49.2337784142416,49.68000862412579,48.78755120515235,48.869361877441406,3850681698,0.0,0.0
2000-06-22,48.787548165547776,51.911144436153386,48.05870913576629,51.873958587646484,54946067,0.0,0.0
2000-06-23,51.94833261064983,52.625107881870605,49.62051099322767,49.717193603515625,85960149,0.0,0.0
2000-06-26,49.4271456191332,49.828747998470504,48.95116853888823,49.18915557861328,12289039,0.0,0.0
2000-06-27,49.308147199455355,50.57246005109025,49.308147199455355,49.69487762451172,28444047,0.0,0.0
2000-06-28,49.60562914333205,50.0964780961169,49.38251407337882,49.568443298339844,7586169,0.0,0.0
2000-06-29,49.82874501044354,51.182304469898206,49.77668722412218,50.48321533203125,27957554,0.0,0.0
2000-06-30,50.3493411971438,51.063308237062444,49.94773586248752,50.706321716308594,22261490,0.0,0.0
2000-07-03,50.88481989852795,52.48379942137426,50.88481989852795,51.82933807373047,46552360,0.0,0.0
2000-07-04,52.05988614981819,52.23093744647512,51.316169203685575,51.42772674560547,32021735,0.0,0.0
2000-07-05,51.4054263776135,53.458072246496826,51.4054263776135,52.43918228149414,70904192,0.0,0.0
2000-07-06,52.35736008173677,54.41000538121353,51.95575778460012,54.15714645385742,77793783,0.0,0.0
2000-07-07,54.29103118798692,54.88600487864217,53.85967886321625,53.904300689697266,17876450958,0.0,0.0
2000-07-10,54.737247467041016,54.737247467041016,54.737247467041016,54.737247467041016,1057,0.0,0.0
2000-07-11,54.66288198976191,55.912316960338714,54.52901052772022,55.6966438293457,42925869,0.0,0.0
2000-07-12,55.55533716298453,55.9271956720129,54.774440295614845,54.9826774597168,24543877,0.0,0.0
2000-07-13,54.81162112610144,55.62970376944249,54.1422758711584,54.32820510864258,19708146,0.0,0.0
2000-07-14,54.3653948265511,55.01986218813503,53.27957520424842,53.532440185546875,27589002,0.0,0.0
2000-07-17,53.91916597481531,54.22408871937411,53.249820729964135,53.81504440307617,24097830,0.0,0.0
2000-07-18,53.71093071562478,54.008417534782616,53.26470648847815,53.428321838378906,12334812,0.0,0.0
2000-07-19,53.24981919295654,53.91916441848767,52.4317365855631,52.535858154296875,23436512,0.0,0.0
2000-07-20,52.43174140041062,53.69605427426097,51.63597262809446,53.227516174316406,33206234,0.0,0.0
2000-07-21,53.1159597790342,53.1159597790342,50.80301310727368,50.86250686645508,42364235,0.0,0.0
2000-07-24,49.82873953743046,50.37908822433769,48.20744635281459,48.3561897277832,7869105524,0.0,0.0
2000-07-25,48.54956198049757,50.15598046124492,47.59761084390559,50.111358642578125,30136068,0.0,0.0
2000-07-26,50.185725691621094,50.27496932068705,48.229759809870856,48.33388137817383,16803095,0.0,0.0
2000-07-27,48.05870738303821,52.05988593152765,47.909966995230015,51.814456939697266,14009037195,0.0,0.0
2000-07-28,51.464916725884954,51.762403528228155,50.44603283008518,50.69145584106445,28060491,0.0,0.0
2000-07-31,49.84361989917358,50.721202306035494,49.84361989917358,50.26753616333008,6855321,0.0,0.0
2000-08-01,50.42371552372514,50.98893920979693,49.977488351054305,50.26753616333008,15845884,0.0,0.0
2000-08-02,50.126230089989576,50.49808555482603,49.99236164252132,50.38652801513672,6705267,0.0,0.0
2000-08-03,50.26010299767321,51.15255739279732,49.8287477394205,49.858497619628906,12519601,0.0,0.0
2000-08-04,49.90311386012361,50.24522244029922,48.92141293492046,48.96603775024414,15811550,0.0,0.0
2000-08-07,48.0735884030053,49.456894890082395,48.0735884030053,49.20403289794922,9835417,0.0,0.0
2000-08-08,49.08503739721913,49.66513306185212,49.08503739721913,49.33046340942383,7543611,0.0,0.0
2000-08-09,49.29327614760866,50.18573052905961,49.29327614760866,49.791561126708984,9951502,0.0,0.0
2000-08-10,49.38996205492951,49.962618770870804,48.8173023381932,48.89167404174805,6630608,0.0,0.0
2000-08-11,48.80241722987241,49.38251279578962,48.79498126138414,48.91397476196289,10927985,0.0,0.0
2000-08-14,49.01067059002368,49.37509015944228,47.95459773583886,49.10735321044922,14832651,0.0,0.0
2000-08-15,49.10735321044922,49.10735321044922,49.10735321044922,49.10735321044922,0,0.0,0.0
2000-08-16,48.973476508509876,50.69888844451652,48.973476508509876,50.20060348510742,20809604,0.0,0.0
2000-08-17,50.12623062126649,51.42029029331204,49.828743845608656,50.27497100830078,27560977,0.0,0.0
2000-08-18,50.215479968621494,50.70632900321061,49.90312121926524,50.05186462402344,13625374,0.0,0.0
2000-08-21,49.98493670649953,50.423724991524786,49.98493670649953,50.17829895019531,5812625,0.0,0.0
2000-08-22,50.066744337885105,50.93688493645152,50.066744337885105,50.46091079711914,10822022,0.0,0.0
2000-08-23,50.3493440577584,51.44260558709885,50.28984730118394,50.44602966308594,19354518,0.0,0.0
2000-08-24,50.34934015914045,50.59476913729759,49.68000094930696,49.94773483276367,17989535,0.0,0.0
2000-08-25,50.02955655401516,50.27497958484671,49.23378169401275,49.642826080322266,8965717,0.0,0.0
2000-08-28,49.114775175610795,49.955171637017536,48.78754155357556,49.47919464111328,5213251,0.0,0.0
2000-08-29,49.38251338612895,49.90311220798024,49.1965871645499,49.36764144897461,6269402,0.0,0.0
2000-08-30,49.24864791843488,50.40884213495321,49.24864791843488,49.99979782104492,18865672,0.0,0.0
2000-08-31,50.0369881968233,50.64683373757786,49.97749143684662,50.133670806884766,11130337,0.0,0.0
2000-09-01,50.133670806884766,50.133670806884766,50.133670806884766,50.133670806884766,0,0.0,0.0
2000-09-04,49.24121408705772,53.07133545981822,49.24121408705772,53.05645751953125,50914511,0.0,0.0
2000-09-05,53.07133668440068,53.4580671153541,52.4837990668606,52.915157318115234,19526345,0.0,0.0
2000-09-06,52.80359384483825,54.439759022462106,52.357363704619594,53.941471099853516,63930919,0.0,0.0
2000-09-07,53.84479176485998,55.15372631394183,53.56961891102636,53.77042007446289,36459535,0.0,0.0
2000-09-08,53.569634087850346,55.7784595146129,53.569634087850346,55.62228012084961,33726247,0.0,0.0
2000-09-11,56.41060902170061,57.5633644653207,55.62971210879353,57.19894790649414,47042730,0.0,0.0
2000-09-12,57.26587327707571,58.0095902818303,56.67090567486182,57.31050109863281,35592315,0.0,0.0
2000-09-13,57.11712295806919,57.86083379300984,55.34708648967148,55.994117736816406,43266984,0.0,0.0
2000-09-14,56.07594324680273,56.64116102066141,55.510719471353724,56.13543701171875,16407566,0.0,0.0
2000-09-15,55.92719305021717,56.22467984349406,53.7332399529793,54.27614974975586,23147902,0.0,0.0
2000-09-18,52.20862722633945,54.14227941973094,51.331050770439276,51.46491622924805,6765913439,0.0,0.0
2000-09-19,51.31617096499236,52.506112118057175,49.82874602405872,50.60964584350586,9946589506,0.0,0.0
2000-09-20,50.72120819774594,52.059892872053034,50.163423416917155,51.51698303222656,18500250,0.0,0.0
2000-09-21,51.32360772090451,52.05988873444798,50.88481950217308,51.68803024291992,15515669,0.0,0.0
2000-09-22,51.61365873969907,51.61365873969907,49.68744254916447,49.791561126708984,25698522,0.0,0.0
2000-09-25,50.869951116431544,52.045014429195426,50.28985242928664,51.063316345214844,19945710,0.0,0.0
2000-09-26,51.09305191040039,51.2715451700714,50.28984424505896,51.09305191040039,5571578155,0.0,0.0
2000-09-27,50.86996169955487,52.744114613855245,49.6874561691573,52.71437072753906,11676311221,0.0,0.0
2000-09-28,52.77385761418935,52.78872955540649,51.16743589593807,51.47235870361328,23516666,0.0,0.0
2000-09-29,51.59878190074629,52.05988398756136,50.72119954171291,50.95918655395508,6949153815,0.0,0.0
2000-10-02,50.95918655395507,50.95918655395507,50.95918655395507,50.95918655395508,0,0.0,0.0
2000-10-03,50.85506513669972,51.43516073136055,50.31215838870614,51.27154541015625,9543756,0.0,0.0
2000-10-04,51.31616722488569,51.836769067103624,51.01868645949308,51.27154541015625,7453256,0.0,0.0
2000-10-05,51.16742870764821,51.61365890055924,50.535275269280575,50.602210998535156,5867341,0.0,0.0
2000-10-06,50.51296135899917,50.70632657560935,49.96261558901396,50.602210998535156,10383803,0.0,0.0
2000-10-09,52.05988410445457,52.05988410445457,50.20060081455574,50.706321716308594,11383127,0.0,0.0
2000-10-10,50.57246173588716,50.86994853479177,49.68744331041773,49.858497619628906,11132802,0.0,0.0
2000-10-11,49.828753377995106,49.828753377995106,48.7354976705345,49.10735321044922,10166807,0.0,0.0
2000-10-12,48.97347627329526,49.754376073050764,47.99177529689118,48.66111755371094,25691906,0.0,0.0
2000-10-13,48.3115838969012,48.3115838969012,47.03983482213624,47.23320007324219,23036751,0.0,0.0
2000-10-16,48.40081453863361,49.38251547281796,45.53008642896714,45.6639518737793,30951983,0.0,0.0
2000-10-17,45.515210315323586,46.31841796743288,44.25089758398928,44.87561798095703,45668190,0.0,0.0
2000-10-18,44.69713344991774,44.98718129773429,43.73774626147535,44.36989974975586,16558026,0.0,0.0
2000-10-19,43.99059508663275,45.864750080714245,42.696535614509955,45.82756423950195,20875013,0.0,0.0
2000-10-20,45.87963636363854,46.63078634077835,43.89392335484269,44.00547790527344,11294171013,0.0,0.0
2000-10-23,44.17652961010905,44.32527300296581,42.198255688611034,42.733726501464844,21378578,0.0,0.0
2000-10-24,42.837850544410216,43.87161238304181,42.39905931068354,43.62618637084961,20010004,0.0,0.0
2000-10-25,43.65593692211403,45.143362059071066,43.43282480200781,44.920249938964844,6749975728,0.0,0.0
2000-10-26,45.93169850155544,45.93169850155544,45.366477722953505,45.47059631347656,1324964071,0.0,0.0
2000-10-27,45.649084169883785,45.96144290500542,44.64507223511008,45.24003982543945,11961077,0.0,0.0
2000-10-30,45.21772662566632,46.0358122723249,44.63763100388036,44.808685302734375,15738335,0.0,0.0
2000-10-31,44.77893843032098,45.210290661710985,43.81210939310411,45.0912971496582,7168670424,0.0,0.0
2000-11-01,45.202858248054326,46.42998231351529,45.202858248054326,45.760643005371094,24166328,0.0,0.0
2000-11-02,45.961438406519136,47.10675465679863,45.67882657817726,47.03238296508789,23029712,0.0,0.0
2000-11-03,47.15138929072848,47.73148500591323,46.63079034114254,46.705162048339844,19858750,0.0,0.0
2000-11-06,47.21088330710774,47.62736064204678,46.407672517104274,46.4820442199707,19624042,0.0,0.0
2000-11-07,46.40767521955064,46.95058508113674,46.34817845395184,46.705162048339844,12919387,0.0,0.0
2000-11-08,46.8539009746518,47.89509884077284,46.779529269815285,47.44887161254883,26355424,0.0,0.0
2000-11-09,47.18857524551326,47.954600279046566,46.853905541920774,47.23320007324219,16809880,0.0,0.0
2000-11-10,47.16625110174702,47.523234619466514,46.363043438268555,46.40766525268555,14736737,0.0,0.0
2000-11-13,44.62276150224706,45.730895094831816,44.62276150224706,44.97230911254883,12458216,0.0,0.0
2000-11-14,44.80125130382572,46.52666330586126,44.80125130382572,46.25892639160156,20638443,0.0,0.0
2000-11-15,46.42254038721139,47.18112623947767,46.065556867983744,46.65309143066406,16646071,0.0,0.0
2000-11-16,46.48947857291001,46.91339486386773,45.9986295521776,46.53410339355469,11521736,0.0,0.0
2000-11-17,46.236609505786404,46.3109811946671,45.67882483997565,46.13992691040039,16711877,0.0,0.0
2000-11-20,46.40767367127575,46.55641708070791,46.06556502989983,46.19199752807617,9938265,0.0,0.0
2000-11-21,46.14736370920574,46.27379317372072,45.75319437683687,46.020931243896484,16661371,0.0,0.0
2000-11-22,46.11018899226489,46.273804338949276,45.79782723813059,45.81270217895508,6647235,0.0,0.0
2000-11-23,45.7606392874453,46.43741751118823,45.55239914149486,46.422542572021484,12650129,0.0,0.0
2000-11-24,46.05068793979785,47.13650750531847,46.05068793979785,46.586158752441406,20213393,0.0,0.0
2000-11-27,47.00264166839134,47.523240571370316,46.7274657762376,47.508365631103516,20111307,0.0,0.0
2000-11-28,47.32987496629238,49.22634131147417,47.32987496629238,48.87679672241211,44589457,0.0,0.0
2000-11-29,48.78755416687128,49.38252481537382,48.19258651916387,48.49007034301758,23413940,0.0,0.0
2000-11-30,48.63880373618105,49.218899323797594,48.43056360198152,48.75779724121094,11802149,0.0,0.0
2000-12-01,48.5644370450953,49.099910873651815,48.21489246278613,48.8470458984375,21292861,0.0,0.0
2000-12-04,49.07016168679075,49.95518011015264,49.07016168679075,49.546138763427734,22169283,0.0,0.0
2000-12-05,49.798994981070116,50.67657733328337,49.791556011498784,50.46833419799805,28678798,0.0,0.0
2000-12-06,50.684013010615075,51.27898053317548,50.02210676547559,50.12622833251953,16804433,0.0,0.0
2000-12-07,50.02211021523508,50.60964481037504,49.97748839816435,50.20060348510742,9796625,0.0,0.0
2000-12-08,50.2006006634046,50.8178791008358,50.01467143473618,50.39396286010742,21313042,0.0,0.0
2000-12-11,50.64683096687353,51.732650528040274,50.57245927077257,51.55415725708008,30709934,0.0,0.0
2000-12-12,50.349342346191406,50.349342346191406,50.349342346191406,50.349342346191406,21,0.0,0.0
2000-12-13,51.0781831698631,51.98551546106501,51.055875262001074,51.67315673828125,25369819,0.0,0.0
2000-12-14,51.74751854643235,52.431735698091785,51.316166342678,51.45747375488281,32140713,0.0,0.0
2000-12-15,51.31616451181245,51.31616451181245,50.074165727552824,50.282405853271484,17546207,0.0,0.0
2000-12-18,50.29728604957294,51.09305479014973,49.977488358699325,50.832759857177734,16106305,0.0,0.0
2000-12-19,50.86994886253085,51.31617306217292,50.579898031412206,50.631961822509766,17643613,0.0,0.0
2000-12-20,50.59476965198968,50.95175016742645,50.20803625907476,50.81787872314453,15770728,0.0,0.0
2000-12-21,50.646829992327135,51.28642536617043,50.096481252246654,51.078182220458984,19662246,0.0,0.0
2000-12-22,51.286433717578404,51.57647857275006,50.200610999696565,50.334476470947266,20936583,0.0,0.0
2000-12-25,50.334476470947266,50.334476470947266,50.334476470947266,50.334476470947266,0,0.0,0.0
2000-12-26,50.587327405148955,50.587327405148955,48.78754389787075,48.861915588378906,20295398,0.0,0.0
2000-12-27,48.742922045318444,49.6651262056187,48.26694802771405,49.561004638671875,12207113,0.0,0.0
2000-12-28,49.79156841268892,50.795583489731875,49.47177366292438,50.46091079711914,16972743,0.0,0.0
2000-12-29,50.31215914558025,50.66170070061192,50.059294189524024,50.42371368408203,13872071,0.0,0.0
2001-01-01,50.56502036540698,51.24179555872127,50.498084642484876,50.922000885009766,9971890,0.0,0.0
2001-01-02,50.75839524795051,53.39857280518488,50.75839524795051,53.145713806152344,41815838,0.0,0.0
2001-01-03,53.01928087868322,53.77043394514422,52.53587076799015,53.5026969909668,38977386,0.0,0.0
2001-01-04,53.91917419433594,53.91917419433594,53.91917419433594,53.91917419433594,26443,0.0,0.0
2001-01-05,53.26469453914689,54.514129296769056,53.09363725586985,54.238956451416016,27219535,0.0,0.0
2001-01-08,53.881984672732024,54.70006737274253,53.36881874141027,53.66630554199219,25188240,0.0,0.0
2001-01-09,53.3241942958386,53.90428992745428,53.13826505463047,53.309322357177734,21964519,0.0,0.0
2001-01-10,53.54731039839502,53.82991924942461,51.98551674587679,52.4243049621582,20844461,0.0,0.0
2001-01-11,52.46893054808902,53.19776963879477,52.22350752838208,52.989532470703125,16591038,0.0,0.0
2001-01-12,53.10108267690147,53.33906969366838,52.639980581319655,52.6994743347168,13512917,0.0,0.0
2001-01-15,52.80360303072528,53.16801957402779,52.357372812878964,53.02671813964844,8999183,0.0,0.0
2001-01-16,52.81102492498661,55.03472744837555,52.72921727383697,54.900856018066406,49583740,0.0,0.0
2001-01-17,55.01986294173496,55.10911258425732,53.63655649933177,53.82992172241211,18273374,0.0,0.0
