totalInvestment,totalNetWorth,NumberOfTrades,totalBuy,totalSell,currentStocksInHandValue,profitPercent,name
167805.77506446838,166021.15286159515,1094,3088,3074,1857.0999145507812,0.00043191428691716037,DATAMATICS
179985.92333316803,177806.12399291992,893,2458,2447,180.399995803833,-0.011108642872827507,CENTRALBK
929847.3502883911,933159.0270767212,1209,3402,3401,300.70001220703125,0.003884913797320318,MAHSEAMLES
2612796.051673889,2667134.0232925415,1380,3815,3809,20767.5,0.02874524843626275,BRITANNIA
703418.8525371552,704239.844209671,1380,3815,3809,1816.5,0.003749532249530595,TATAMOTORS
307811.9104206562,306352.10339450836,1208,3402,3399,1706.7000732421875,0.0008020906233190935,CHOLAFIN
354492.1247508526,350684.58682370186,1208,3402,3399,870.4499816894531,-0.008285340464264317,RALLIS
2411100.627699852,2348465.1207180023,1208,3402,3399,16481.3994140625,-0.019142339825035583,BAJFINANCE
261201.5046391487,257202.14686703682,637,1838,1828,242.5,-0.014382986718633233,FLEXITUFF
512311.8270769119,,1209,3402,3401,724.0499877929688,,SUNDRMFAST
175184.1216840744,175335.7323551178,915,2556,2532,4332.0,0.025593704657372443,NCLIND
39272.49824333191,39453.44081783295,333,980,960,791.9999694824219,0.024774144439580075,INFIBEAM
340797.2590074539,302522.8715696335,705,1993,1960,59500.651611328125,0.062284139946804644,DEEPAKNTR
,1822524.4049749374,1209,3402,3401,1297.6500244140625,,SRTRANSFIN
3584068.805490494,3572099.3339061737,1200,3387,3368,60569.15185546875,0.013559918324307288,SUNCLAYLTD
1340774.4183273315,1258223.176273346,975,2758,2712,127859.30224609375,0.033792455742578775,JKCEMENT
110787.0707244873,106599.73915100098,171,499,474,5958.75015258789,0.015989398108619053,RITES
216432.5128479004,211196.68340301514,301,873,855,8010.0,0.012817716333887024,ADVENZYMES
1017124.8774986267,933246.5520763397,878,2402,2379,188062.94775390625,0.10243051235541127,ALKYLAMINE
681050.1852874756,690696.5509338379,668,1913,1910,3635.099853515625,0.019501449066153236,MUTHOOTFIN
4195520.950378418,4233278.416717529,1208,3402,3399,16015.94970703125,0.012816862716724713,PFIZER
47516.87579345703,41690.48127746582,128,379,336,6364.0,0.011313990556652215,IBMFNIFTY
502203.3230571747,514230.30604839325,661,1894,1892,1763.5999755859375,0.027460158731833956,RELAXO
514302.78197574615,518834.2163748741,1208,3402,3399,3270.0,0.015168952361404621,POLYPLEX
0.0,0.0,0,0,0,0.0,0.0,ICICITECH
862100.952255249,837554.2372627258,911,2533,2498,26701.500854492188,0.0024994588584226615,PHOENIXLTD
94860.61514663696,94030.33732795715,1098,3095,3085,243.5000038146973,-0.0061856842690516224,MAHABANK
2404089.7247772217,2407033.302871704,937,2630,2616,65482.197265625,0.028462238599039055,NAUKRI
167462.66079711914,164035.0417327881,195,559,557,670.2000122070312,-0.0164658738789815,BDL
194385.40054273605,195301.2582013607,1380,3815,3809,568.1999816894532,0.007634614719883908,IOC
26008.070697784424,25586.691081047058,260,746,744,86.5,-0.012875988404856707,GLOBAL
415677.93142700195,406976.2102050781,194,559,557,1920.9000244140625,-0.016312680286469716,HAL
472802.3083343506,483847.94015836716,1206,3402,3399,810.6000366210938,0.025076510100820657,DENORA
1452426.342748642,1450549.2409420013,1208,3402,3399,786.75,-0.0007507105693065236,GEPIL
858914.5674438477,865840.0109558105,438,1296,1278,12480.299560546875,0.022593333269759024,GULFOILLUB
37305.38432312012,36644.0401763916,160,462,458,354.20001220703125,-0.008233238715922594,IRCON
304738.5331187248,305110.88010692596,1249,3516,3512,857.2000122070312,0.004034760513627419,APOLLOTYRE
293086.74395751953,301545.9169921875,224,644,634,12189.49951171875,0.0704524273857284,TIINDIA
502933.43341064453,475494.4058227539,227,666,634,32008.0,0.009084646413591706,SBILIFE
7158994.881299019,7261908.103859901,1209,3402,3401,7374.89990234375,0.015405531683131227,TTKPRESTIG
344542.74855709076,332446.0496006012,897,2479,2451,2966.5999145507817,-0.02649917631462188,V2RETAIL
177491.1353173256,178813.35769802332,932,2618,2603,2277.000045776367,0.02027832218234034,BANCOINDIA
1508418.758600235,1518224.977672577,1380,3815,3809,2812.5,0.008365527808770883,CENTURYTEX
195508.0302851349,197345.11203704402,1208,3402,3399,662.6999816894532,0.012786082136640637,MOTHERSUMI
1155248.7525024414,1105240.254272461,278,801,782,38383.799072265625,-0.010062507431870416,SFL
110977.49722290039,108477.7373123169,220,633,622,1662.6499328613281,-0.007543060518303245,NIACL
636983.4828338623,632098.0655670166,702,1981,1960,11449.200256347654,0.010304479105644119,OBEROIRLTY
543026.3263955116,547035.0587086678,1209,3402,3401,603.2000122070312,0.008493017927834445,CADILAHC
4514038.41015625,4499101.248046875,509,1480,1470,43407.998046875,0.006307176268913162,IDBIGOLD
134978.8058886528,134051.97890925407,921,2574,2538,298.800006866455,-0.004652782104550151,IDEA
672463.2333526611,635477.9109802246,283,817,782,12867.749786376953,-0.03586452223687826,PNBHOUSING
289602.63836860657,278150.90332984924,926,2596,2560,18855.0,0.0255635273316115,MINDAIND
134188.2995300293,132480.3002319336,98,251,244,5982.5501708984375,0.03185487026643597,FLUOROCHEM
1136087.5794067383,1141524.9145507812,292,832,820,30256.798828125,0.03141847038835452,LTTS
5497083.509750366,5536260.21156311,1380,3815,3809,31048.201171875,0.01277493835777805,DRREDDY
479861.850728035,469585.3931789398,926,2596,2560,14742.0,0.00930589177724762,TIIL
261016.76937103271,262453.5190925598,861,2372,2358,2586.5,0.015413759549709584,NMDC
381676.4046199322,385647.6636168957,1187,3361,3322,575.25,0.01191194672222625,DHFL
147794.54264879227,146537.26358652115,912,2533,2532,11.850000381469727,-0.008426759470065086,DISHTV
120458.40037822723,122114.84976196289,963,2710,2684,1271.4000396728513,0.024305896593474232,SANGHIIND
546995.8047100827,552062.4083324596,1208,3402,3399,1773.75,0.012505312771095978,KANSAINER
415175.62300109863,389649.1618347168,373,1130,1083,24205.0,-0.00318289681082345,UTISENSETF
879176.8255176544,885744.624268055,1380,3815,3809,6078.2999267578125,0.014384021860121715,AUROPHARMA
1637079.4295272827,1602931.8822250366,1209,3402,3401,573.0499877929688,-0.02050877722173076,WOCKPHARMA
238668.21702572703,242822.7447003126,1209,3402,3401,317.04998779296875,0.01873553889203664,BALRAMCHIN
510678.1154937744,512444.93437957764,717,1996,1994,534.7999877929689,0.004506985523299265,BAJAJCON
166426.7283782959,173614.64433288574,386,1158,1153,1110.250015258789,0.04986077687585437,PNCINFRA
2198270.3773880005,2221869.696434021,1208,3402,3399,7355.099853515625,0.014081260984973277,BASF
9653.349731445312,4253.500061035156,8,17,7,7210.999755859375,0.1876188199780524,ANURAS
108608.81545257568,120340.35424804688,156,457,456,1310.300048828125,0.1200808496985594,ATGL
5846580.0440979,5831572.879837036,1208,3402,3399,10695.30029296875,-0.0007375019131480664,OFSS
7168.8001708984375,3158.75,6,12,5,4422.25,0.05749913782990873,LODHA
1255938.9990844727,1270528.1060791016,401,1192,1184,7409.60009765625,0.017515744879585154,GRPLTD
37811.864208221436,37747.19654750824,771,2175,2174,24.399999618530273,-0.0010649477865709179,NHPC
1045862.074634552,1055290.1778669357,1380,3815,3809,4076.7000732421875,0.012912604475446536,SUNPHARMA
3143139.429271698,3096762.625579834,1208,3402,3399,10625.849853515625,-0.011374281874168179,MAHSCOOTER
617008.7878417969,587018.7615356445,130,388,366,50064.2978515625,0.03253482274641,METROPOLIS
403472.20492863655,411295.44619476795,1209,3402,3401,715.4500122070312,0.021163022319836626,BERGEPAINT
685473.2778128386,693363.2991223335,1380,3815,3809,2879.3999633789062,0.01571092794052631,JINDALSTEL
408188.23945617676,409068.13108825684,872,2387,2377,2877.9998779296875,0.00920627089848632,LGBBROSLTD
1121686.5961532593,1126217.76877594,1208,3402,3399,2208.75,0.0060087395586206765,INGERRAND
345723.13072633743,343087.1542439461,1136,3208,3185,1438.6499824523926,-0.0034632525090915233,SUBEXLTD
1640845.4980106354,1635554.0790793896,1285,3618,3608,17803.499755859375,0.0076253863266122525,KOTAKBANK
891700.62890625,844994.2310791016,171,499,474,77697.49755859375,0.03475504976312358,FINEORG
187077.412024498,182214.37242412567,983,2788,2756,182.3999938964844,-0.025019800925313716,ANSALAPI
53012.699929237366,54773.500182151794,378,1137,1131,113.39999771118164,0.03535379735662093,BALKRISHNA
542303.1517333984,539739.2531890869,573,1685,1660,11307.49969482422,0.016123087469738947,MAYURUNIQ
747240.541223526,741707.2865562439,1093,3083,3074,5157.0,-0.0005035255001903777,RKFORGE
246457.81250333786,248613.3815960884,1380,3815,3809,901.5,0.01240402591299128,GAIL
111252.38986968994,112959.96815490723,238,688,674,7154.699829101563,0.07965921563302365,DYNPRO
220342.28399658203,202807.10293579102,170,499,474,9527.50015258789,-0.036342007366717416,VARROC
260544.33742904663,260319.39203834534,754,2129,2118,1891.449966430664,0.006396241776635061,HINDCOPPER
29835.5499420166,29915.00005722046,236,681,674,426.3000106811523,0.01695125871210356,PALASHSECU
1819464.5941467285,1825799.2569580078,762,2149,2133,33891.19921875,0.022108625888867025,ZYDUSWELL
346930.5505142212,341437.80001068115,892,2458,2404,9784.799835205078,0.012371494310038002,MAHINDCIE
133570.3909305334,133506.9628944993,1208,3402,3399,314.0999908447266,0.0018767030107816897,KCP
36797.95007324219,33893.79992675781,40,97,88,7501.949890136719,0.1249471705489284,HAPPSTMNDS
429357.0073747635,432535.9387578964,1209,3402,3401,330.75,0.008174272977614444,UNICHEMLAB
665728.7994995117,691558.9440917969,159,460,458,4420.89990234375,0.04544049246085093,AAVAS
275301.39507102966,278922.57264995575,1208,3402,3399,1792.0499267578125,0.01966291345631303,SONATSOFTW
78820.21520996094,81504.24829101562,37,89,88,912.1500244140624,0.045625136849591866,GOODYEAR
84022.21808862686,84224.39593791962,598,1747,1741,264.0,0.005548268778158528,NBCC
166769.180683136,165841.4387626648,650,1873,1850,1995.25,0.006401111255424888,L&TFH
10470.550018310547,11869.700172424316,35,89,88,134.10000610351562,0.14643453854248237,HEMIPROP
29823.249885559082,27424.949878692627,192,555,539,565.5999755859375,-0.06145205630885793,LEMONTREE
447788.00186157227,436673.1808166504,227,666,634,26457.599609375,0.03426348741071482,MASFIN
70289.81456375122,67159.80075001717,898,2479,2451,4092.1998291015625,0.013688839860216557,MEGH
209460.34838867188,125780.35040283203,72,186,126,103316.9970703125,0.09375043646940995,POWERINDIA
1015710.3658905029,1005073.4757232666,755,2135,2118,21188.800415039062,0.010388699970145097,GODREJPROP
105066.0185918808,107465.22842502594,1209,3402,3401,123.3000030517578,0.024008807700188536,KANORICHEM
192875.5863300562,200199.42242228985,1000,2818,2814,20.399999618530273,0.038077582713264946,SUZLON
308998.7400369644,302748.6137957573,1208,3402,3399,211.65000915527344,-0.019542073962274045,BANKBARODA
841489.7855529785,,1208,3402,3399,1722.0,,CONCOR
121445.90346157551,120283.01965528727,997,2815,2798,2468.399948120117,0.010749775040744206,ICIL
8280967.56086731,8285693.124267578,1208,3402,3399,16789.80029296875,0.0025981702663479445,GILLETTE
345265.95018672943,344836.6973180771,1100,3101,3085,6098.39990234375,0.016419652823064,BIOCON
2063446.8794898987,2061270.8141326904,1209,3402,3401,1342.699951171875,-0.00040387054026919843,LT
840940.7296953201,841751.6608643532,1209,3402,3401,702.0999755859375,0.0017992125856089428,GODREJCP
392010.68242168427,389503.0460767746,1226,3459,3458,210.75,-0.005859244270386787,SIYSIL
168997.7461719513,163028.3015165329,899,2479,2451,8058.399658203125,0.012360845337305656,SRHHYPOLTD
179041.9447031021,179070.2281446457,1209,3402,3401,233.1999969482422,0.0014604591059677581,EPL
255798.8600692749,254140.6969909668,475,1392,1391,140.85000610351562,-0.005931664714196437,SREEL
67913.964884758,67134.04938316345,1018,2874,2867,178.5,-0.008855549850683505,NECLIFE
122887.47320750356,124350.96734213829,974,2749,2712,1874.0500564575193,0.027159352405729677,VAKRANGEE
47634.30002593994,45641.550048828125,214,617,605,487.1999816894531,-0.031606426348293026,ASTRON
283218.3921508789,252864.46875,102,271,244,32244.75,0.00667621401548595,IIFLWAM
159290.56483459473,162197.63513183594,222,635,632,1052.25,0.024855962444181916,NAM-INDIA
47259.333577394485,47322.69281733036,1328,3719,3718,13.449999809265135,0.0016252713259139178,TTML
0.0,0.0,0,0,0,0.0,0.0,EMAMIPAP
1678670.8438453674,1660104.6400690079,1208,3402,3399,2778.6000366210938,-0.009404823940096238,INDUSINDBK
60248.5060172081,57760.94527721405,1201,3392,3368,843.6000366210938,-0.02728633143041604,HFCL
2734797.8997631073,2750661.140642166,1209,3402,3401,1853.199951171875,0.006478153589252552,CRISIL
1950653.1859183311,1945632.8928337097,1270,3588,3553,41879.251708984375,0.01889570062502445,LUPIN
240494.9261715412,241237.47752261162,1380,3815,3809,865.5,0.006686425267547667,SAIL
679163.4717473984,690714.2267760038,1208,3402,3399,3006.0,0.02143335976411223,HAVELLS
512268.643535614,504825.5172996521,975,2758,2712,7107.0,-0.0006561522751851702,M&MFIN
873607.2090730667,914263.3295497894,902,2488,2482,20228.1005859375,0.06969290137527698,NAVINFLUOR
794377.3016357422,810922.4522094727,110,295,290,26455.74951171875,0.05413158205414972,AFFLE
144152.73022460938,155003.1873779297,38,89,88,2207.39990234375,0.09058348763369353,CAMS
355997.86381721497,354129.4877986908,624,1799,1789,9947.999877929688,0.022695708824685402,POLYMED
119585.74898147583,116208.48144340515,922,2578,2538,1948.0000305175781,-0.011951821347663242,HSCL
224870.62938785553,224278.67753887177,1380,3815,3809,450.0,-0.0006312600688235143,ENGINERSIN
264602.4502928853,266926.3506281972,1201,3392,3368,7436.400146484375,0.036886659481016534,HINDZINC
21368.8770673275,20327.713505387306,622,1790,1789,4.199999809265137,-0.04852681583892962,KANANIIND
22861856.4210968,22807635.832977295,1208,3402,3399,74192.84765625,0.0008736062010394251,3MINDIA
891368.4475431442,895415.9046359062,1208,3402,3399,2850.299926757813,0.007738390380018403,IFBIND
150675.72596657276,151967.7316135168,1208,3402,3399,610.1999816894532,0.012624499509997392,PHILIPCARB
366852.8892098665,376290.1403348446,1244,3509,3500,1855.3499450683596,0.030782369179015067,KRBL
378537.3946533203,399113.5817565918,147,420,419,1631.9000244140625,0.058668145978086526,DALBHARAT
253576.6933851242,258197.8892185688,1134,3194,3185,7036.199890136719,0.04597187370795325,AARTIDRUGS
1245738.4590072632,1244371.8136997223,1208,3402,3399,2514.4500732421875,0.0009213850286166703,CUMMINSIND
343186.1345977783,340048.41326904297,768,2175,2166,1102.95002746582,-0.005929060344044283,OIL
419386.3737297058,431669.3848400116,1070,3029,2993,2833.1998901367188,0.03604363886697209,IBREALEST
379461.10301589966,376952.3394794464,972,2743,2711,7372.799804687501,0.012818273677000424,SWELECTES
362995.44748973846,362432.39682102203,1209,3402,3401,286.8500061035156,-0.0007608929107044048,HUHTAMAKI
289433.0904197693,286371.95489501953,1059,2999,2974,2626.250076293945,-0.0015025422553623343,NTPC
86772.71929073334,85284.45853614807,956,2685,2684,24.04999923706055,-0.016874090927614528,GMRINFRA
446713.0329823494,453558.0732078552,1380,3815,3809,2658.8999633789062,0.021275269551538373,BPCL
161400.29216003418,155434.84872436523,313,914,884,6170.7000732421875,0.0012717240769906592,SETF10GILT
555264.0138015747,556867.7218456268,1010,2850,2821,9846.949645996094,0.020622005758399724,RML
2229626.1850891113,2256887.651649475,1380,3815,3809,11178.30029296875,0.017240453628685832,SIEMENS
8730.937400817871,8130.817682266235,131,391,366,703.7499904632568,0.011869317938519811,RVNL
25844.789892196655,25724.87246322632,218,625,622,113.39999771118164,-0.00025217582678523103,SHRADHA
115674.71571063995,117024.7330480814,1207,3402,3399,169.04999542236328,0.013132233120535616,KEYFINSERV
198185.75090789795,197885.31340789795,344,1022,1010,2202.6000366210938,0.00959787738476253,QUICKHEAL
1020778.7629766464,1014867.4655284882,1208,3402,3399,2528.1000366210938,-0.003314329739454593,BLUESTARCO
179766.48550510406,181452.56021785736,859,2368,2355,1705.599960327149,0.018867113430796563,RECLTD
562213.7682647705,556754.1277008057,447,1346,1336,8207.5,0.00488757051346539,HATSUN
76053.94853878021,75965.66149377823,1208,3402,3399,73.0500011444092,-0.0002003452042967241,ORIENTHOT
171650.24543190002,173482.76575565338,1380,3815,3809,263.7000045776367,0.012212160390779292,MRPL
251256.2405563593,250601.95746588707,1208,3402,3399,259.9500045776367,-0.0015694459370298975,NBVENTURES
549395.2064342499,575554.7719907761,912,2533,2532,2403.449951171875,0.05198992487226298,BALAMINES
7471.200000762939,7491.7999539375305,378,1137,1131,35.4000005722046,0.007495442999930009,SHYAMCENT
219571.50030517578,217874.45208740234,108,286,283,1797.4500732421875,0.00045726269269556616,SPANDANA
2978057.0576019287,2964392.9069976807,1208,3402,3399,5714.25,-0.0026694923738800626,ACC
